CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
067534,3030 S COLLEGE AVE,FORT COLLINS,CO,80525,40.5461274,-105.0765735
227604,10 CENTER ST,CHICOPEE,MA,01013,42.1481915,-72.6072615
683168,9280 BAY PLAZA BIVD,TAMPA,FL,33619,,
059697,74130 COUNTRY CLUB DR,PALM DESERT,CA,92260,33.758034,-116.3824005
553168,1620 N CARPENTER RD,MODESTO,CA,95351,37.6591462,-121.0309976
467346,12176 S 1000 E,DRAPER,UT,84020,,
227597,329 BOSTON POST RD,SUDBURY,MA,01776,42.3612043,-71.4133737
053102,17915 VENTURA BLVD,ENCINO,CA,91316,34.1638011,-118.5224664
059681,301 GEORGIA ST 316,VALLEJO,CA,94590,,
109687,4585 140TH AVE N,CLEARWATER,FL,33762,27.8991131,-82.6960491
